User_ID,User_Name,Gender,Age,Email,Phone,City,State,Device_Type,App_Version,UPI_App
U104344,Vivaan Aurora,Female,32,vivaanaurora24@gmail.com,7200826825,Mangaluru,Karnataka,KaiOS,v3.0,Paytm
U104345,Jivin Tailor,Male,18,jivintailor97@gmail.com,6560239099,Vijayawada,Andhra Pradesh,Android,v5.2,Navi
U104346,Aaryahi Subramanian,Male,39,aaryahisubramanian5103@gmail.com,6235848218,Madurai,Tamil Nadu,Android,v5.6,PhonePe
U104347,Taimur Das,Female,38,taimurdas170@gmail.com,8466549963,Madurai,Tamil Nadu,Android,v1.5,PhonePe
U104348,Pooja,Female,33,poojaU104348@gmail.com,6874908254,Coimbatore,Tamil Nadu,KaiOS,v2.1,PhonePe
U104349,Umang Bora,Male,32,umangbora480@gmail.com,8578152981,Kolkata,West Bengal,KaiOS,v1.2,PhonePe
U104350,Gatik Agrawal,Male,24,gatikagrawal5282@gmail.com,7554536908,Bhopal,Madhya Pradesh,Android,v4.2,PhonePe
U104351,Prisha Ahluwalia,Female,25,prishaahluwalia34@gmail.com,9791680843,Ahmedabad,Gujarat,iOS,v4.0,PhonePe
U104352,Lakshit Kaul,Male,22,lakshitkaul107@gmail.com,6586174720,Hyderabad,Telangana,KaiOS,v4.6,Navi
U104353,Mehul Mand,Female,22,mehulmand527@gmail.com,9766624443,Ahmedabad,Gujarat,iOS,v3.8,Google Pay
U104354,Veer Dhar,Male,32,veerdhar0456@gmail.com,7991602366,Pune,Maharashtra,Android,v5.0,PhonePe
U104355,Eshani Chopra,Female,26,eshanichopra99@gmail.com,6295383456,Hyderabad,Telangana,Android,v1.8,Google Pay
U104356,Jhanvi Dewan,Female,31,jhanvidewan032@gmail.com,9633350669,Nagpur,Maharashtra,iOS,v2.4,PhonePe
U104357,Kaira Warrior,Male,38,kairawarrior42@gmail.com,6304672392,Coimbatore,Tamil Nadu,Android,v5.4,PhonePe
U104358,Pihu Shukla,Male,23,pihushukla3715@gmail.com,8793468822,Warangal,Telangana,KaiOS,v3.8,Google Pay
U104359,Samar Talwar,Male,40,samartalwar716@gmail.com,6600847491,Dibrugarh,Assam,iOS,v1.3,PhonePe
U104360,Kiaan Chaudhari,Male,48,kiaanchaudhari32@gmail.com,6407048216,Karimnagar,Telangana,iOS,v1.8,PhonePe
U104361,Zaina Koshy,Female,20,zainakoshy8502@gmail.com,6116858741,Mumbai,Maharashtra,Android,v5.9,Google Pay
U104362,Azad Devan,Male,20,azaddevan43@gmail.com,9381629681,Ahmedabad,Gujarat,iOS,v5.3,PhonePe
U104363,Fateh Bhatia,Female,41,fatehbhatia257@gmail.com,9719153684,Nagpur,Maharashtra,KaiOS,v1.5,PhonePe
U104364,Jayan Rama,Male,18,jayanrama6567@gmail.com,7635312705,Rohtak,Haryana,Android,v4.4,super.money
U104365,Kiara Handa,Female,27,kiarahanda27@gmail.com,9942818958,Nagpur,Maharashtra,Android,v5.8,PhonePe
U104366,Kashvi Anne,Male,31,kashvianne493@gmail.com,8074161101,Gwalior,Madhya Pradesh,Windows,v2.9,Google Pay
U104367,Advik Rout,Male,35,advikrout336@gmail.com,8680531073,Gaya,Bihar,Android,v5.7,Google Pay
U104368,Anahi Dhar,Female,33,anahidhar08@gmail.com,8790335016,Hyderabad,Telangana,Android,v3.1,PhonePe
U104369,Yuvaan Badami,Female,45,yuvaanbadami817@gmail.com,7107623882,Nagpur,Maharashtra,KaiOS,v5.5,PhonePe
U104370,Shayak Roy,Female,18,shayakroy732@gmail.com,7348926865,Bhilai,Chhattisgarh,Android,v4.3,PhonePe
U104371,Darshit Keer,Male,25,darshitkeer1060@gmail.com,8316500564,Kanpur,Uttar Pradesh,KaiOS,v1.2,PhonePe
U104372,Zaina Johal,Male,30,zainajohal38@gmail.com,7607382617,Mangaluru,Karnataka,Android,v4.5,Google Pay
U104373,Raghav Dutt,Male,65,raghavdutt303@gmail.com,9883395383,Karimnagar,Telangana,KaiOS,v1.0,Google Pay
U104374,Anjali,Female,38,anjaliU104374@gmail.com,9893746814,Bengaluru,Karnataka,KaiOS,v1.3,Paytm
U104375,Bhamini Ramesh,Female,26,bhaminiramesh788@gmail.com,7460323571,Dibrugarh,Assam,Windows,v1.5,PhonePe
U104376,Vihaan Dixit,Male,30,vihaandixit927@gmail.com,6897315665,Mysuru,Karnataka,iOS,v4.6,PhonePe
U104377,Bhamini Vala,Female,30,bhaminivala53@gmail.com,9711446745,Karimnagar,Telangana,KaiOS,v1.9,PhonePe
U104378,Umang Ranganathan,Female,35,umangranganathan320@gmail.com,7747229630,Surat,Gujarat,Windows,v5.5,Paytm
U104379,Priya,Female,31,priyaU104379@gmail.com,9429101747,Vijayawada,Andhra Pradesh,KaiOS,v2.0,PhonePe
U104380,Aayush Boase,Male,35,aayushboase516@gmail.com,6668915047,Pune,Maharashtra,iOS,v3.6,Google Pay
U104381,Aarti,Female,23,aartiU104381@gmail.com,6233115604,Vijayawada,Andhra Pradesh,Android,v3.1,BHIM
U104382,Mamooty Chada,Female,27,mamootychada65@gmail.com,8362426168,Vadodara,Gujarat,KaiOS,v5.4,Google Pay
U104383,Kanav Sengupta,Female,25,kanavsengupta40@gmail.com,7834603619,Guwahati,Assam,Windows,v5.3,Google Pay
U104384,Heer Agate,Male,32,heeragate953@gmail.com,8902932957,Pune,Maharashtra,Android,v4.8,PhonePe
U104385,Pranay Wagle,Female,34,pranaywagle44@gmail.com,8218103167,Pune,Maharashtra,iOS,v3.6,PhonePe
U104386,Faiyaz Bajwa,Male,20,faiyazbajwa6088@gmail.com,6060332091,Bengaluru,Karnataka,Android,v4.9,Paytm
U104387,Aarti,Female,21,aartiU104387@gmail.com,9250336985,Siliguri,West Bengal,Windows,v1.8,PhonePe
U104388,Prisha Ramesh,Male,43,prisharamesh257@gmail.com,6078804446,Ludhiana,Punjab,Windows,v4.0,PhonePe
U104389,Purab Sarkar,Female,30,purabsarkar97@gmail.com,7963683056,Pune,Maharashtra,Android,v1.8,Google Pay
U104390,Hiran Manne,Male,36,hiranmanne29@gmail.com,7980812920,Pune,Maharashtra,KaiOS,v4.2,Google Pay
U104391,Fateh Bhatnagar,Female,33,fatehbhatnagar7371@gmail.com,8695693438,Vadodara,Gujarat,iOS,v4.0,Paytm
U104392,Hunar Shetty,Male,47,hunarshetty20@gmail.com,7696062972,Bhagalpur,Bihar,iOS,v1.1,PhonePe
U104393,Navya Kapoor,Female,28,navyakapoor5296@gmail.com,6736220898,Vijayawada,Andhra Pradesh,Windows,v2.6,Google Pay
U104394,Elakshi Lalla,Male,61,elakshilalla37@gmail.com,9197593207,Kolkata,West Bengal,Android,v3.1,Google Pay
U104395,Kashvi Khare,Male,53,kashvikhare7352@gmail.com,7586358201,Varanasi,Uttar Pradesh,Android,v1.3,super.money
U104396,Ranbir Dyal,Male,29,ranbirdyal724@gmail.com,8573941677,Kanpur,Uttar Pradesh,iOS,v3.4,PhonePe
U104397,Mamooty Batra,Male,18,mamootybatra7311@gmail.com,9575392678,Haridwar,Uttarakhand,iOS,v3.4,Google Pay
U104398,Tiya Divan,Female,41,tiyadivan13@gmail.com,8841071821,Mangaluru,Karnataka,iOS,v2.9,PhonePe
U104399,Sumer Mallick,Male,21,sumermallick41@gmail.com,6785650839,Mangaluru,Karnataka,iOS,v5.0,PhonePe
U104400,Nirvi Sabharwal,Male,20,nirvisabharwal248@gmail.com,9182867061,Raipur,Chhattisgarh,KaiOS,v4.7,PhonePe
U104401,Rania Barad,Female,33,raniabarad629@gmail.com,8145353438,Visakhapatnam,Andhra Pradesh,Windows,v3.5,Google Pay
U104402,Bhamini Balan,Female,22,bhaminibalan46@gmail.com,7722741462,Coimbatore,Tamil Nadu,iOS,v4.8,PhonePe
U104403,Abram Sampath,Male,19,abramsampath25@gmail.com,6693518568,Gwalior,Madhya Pradesh,KaiOS,v4.5,Google Pay
U104404,Anahita Tank,Female,30,anahitatank913@gmail.com,8199463846,Vadodara,Gujarat,KaiOS,v2.4,Paytm
U104405,Swati,Female,23,swatiU104405@gmail.com,8475520339,Madurai,Tamil Nadu,KaiOS,v1.6,PhonePe
U104406,Shlok Chawla,Male,43,shlokchawla5585@gmail.com,9189530669,Jaipur,Rajasthan,Windows,v2.2,PhonePe
U104407,Tara Dugal,Male,34,taradugal342@gmail.com,9136958913,Mumbai,Maharashtra,Android,v1.5,Google Pay
U104408,Neysa Bose,Female,22,neysabose1753@gmail.com,9187297711,Warangal,Telangana,Windows,v3.9,Google Pay
U104409,Anjali,Female,34,anjaliU104409@gmail.com,7899162387,Hyderabad,Telangana,iOS,v5.6,PhonePe
U104410,Veer Kara,Male,40,veerkara10@gmail.com,9116989702,Coimbatore,Tamil Nadu,iOS,v4.2,Google Pay
U104411,Vanya Iyengar,Female,28,vanyaiyengar5919@gmail.com,8126675698,Bhagalpur,Bihar,Android,v3.6,Google Pay
U104412,Darshit Dewan,Male,19,darshitdewan2765@gmail.com,8971820407,Jaipur,Rajasthan,iOS,v2.2,Paytm
U104413,Ivan Sankar,Male,67,ivansankar00@gmail.com,9005078967,Nagpur,Maharashtra,Windows,v2.1,PhonePe
U104414,Kashvi Sabharwal,Male,25,kashvisabharwal1286@gmail.com,9080606427,Varanasi,Uttar Pradesh,Android,v5.0,Google Pay
U104415,Hunar Kashyap,Male,19,hunarkashyap55@gmail.com,7476859056,Hyderabad,Telangana,Android,v3.3,PhonePe
U104416,Shanaya Bhakta,Female,23,shanayabhakta2713@gmail.com,8448945171,Bengaluru,Karnataka,iOS,v2.4,PhonePe
U104417,Advik Warrior,Male,51,advikwarrior33@gmail.com,8007987749,Mangaluru,Karnataka,KaiOS,v4.0,PhonePe
U104418,Kabir Deol,Male,59,kabirdeol0270@gmail.com,9187314579,Mumbai,Maharashtra,Android,v3.7,PhonePe
U104419,Anika Sahota,Female,34,anikasahota646@gmail.com,6475838788,Lucknow,Uttar Pradesh,Windows,v3.7,Paytm
U104420,Sumer Deo,Female,25,sumerdeo135@gmail.com,6444834459,Kolkata,West Bengal,Android,v4.4,super.money
U104421,Ira Basak,Male,18,irabasak94@gmail.com,7308984242,Karimnagar,Telangana,Windows,v5.4,Google Pay
U104422,Adah Cherian,Female,40,adahcherian116@gmail.com,9291892576,Nagpur,Maharashtra,KaiOS,v3.5,Google Pay
U104423,Vivaan Krishnamurthy,Male,29,vivaankrishnamurthy9445@gmail.com,8616634051,Kota,Rajasthan,iOS,v5.3,Google Pay
U104424,Diya Ganesan,Female,68,diyaganesan78@gmail.com,9807773845,Kota,Rajasthan,KaiOS,v5.6,PhonePe
U104425,Advika Deshpande,Female,21,advikadeshpande727@gmail.com,6426134585,Kochi,Kerala,iOS,v3.2,Google Pay
U104426,Kavita,Female,37,kavitaU104426@gmail.com,8100880102,Nagpur,Maharashtra,Android,v1.3,PhonePe
U104427,Sana Kakar,Male,21,sanakakar6561@gmail.com,6081944492,Mumbai,Maharashtra,KaiOS,v5.3,super.money
U104428,Ritvik Chandra,Female,22,ritvikchandra544@gmail.com,8710659631,Vijayawada,Andhra Pradesh,KaiOS,v3.0,PhonePe
U104429,Jayesh Rajan,Female,28,jayeshrajan4169@gmail.com,8591918012,Nagpur,Maharashtra,KaiOS,v4.1,Google Pay
U104430,Eva Ramanathan,Female,22,evaramanathan3837@gmail.com,6352081938,Ranchi,Jharkhand,Android,v2.4,Google Pay
U104431,Ela Kalita,Male,27,elakalita912@gmail.com,7853191082,Haridwar,Uttarakhand,Android,v3.5,PhonePe
U104432,Pihu Bakshi,Male,24,pihubakshi401@gmail.com,9758133436,Indore,Madhya Pradesh,iOS,v2.1,PhonePe
U104433,Sonal,Female,36,sonalU104433@gmail.com,6731371188,Mysuru,Karnataka,Windows,v2.9,Google Pay
U104434,Baiju Wason,Female,29,baijuwason587@gmail.com,7568541259,Mumbai,Maharashtra,KaiOS,v1.0,Paytm
U104435,Kashvi Deol,Female,28,kashvideol3935@gmail.com,9155521453,Nagpur,Maharashtra,Windows,v2.6,Google Pay
U104436,Chirag Lata,Female,32,chiraglata7661@gmail.com,9270746204,Lucknow,Uttar Pradesh,KaiOS,v2.2,PhonePe
U104437,Anjali,Female,27,anjaliU104437@gmail.com,8851066075,Bhagalpur,Bihar,Windows,v1.1,Google Pay
U104438,Vihaan Hegde,Female,21,vihaanhegde7091@gmail.com,7360013327,Mumbai,Maharashtra,iOS,v4.3,Google Pay
U104439,Madhup Sha,Male,31,madhupsha8874@gmail.com,7060934965,Vijayawada,Andhra Pradesh,Android,v2.7,PhonePe
U104440,Bhamini Chauhan,Female,40,bhaminichauhan02@gmail.com,6204615137,Pune,Maharashtra,Windows,v4.2,PhonePe
U104441,Vedika Chaudry,Female,25,vedikachaudry99@gmail.com,9816852743,Pune,Maharashtra,Android,v4.4,Google Pay
U104442,Navya Dhawan,Female,34,navyadhawan2058@gmail.com,9452082686,Mysuru,Karnataka,KaiOS,v5.8,Google Pay
U104443,Sana Agarwal,Female,40,sanaagarwal53@gmail.com,9491599202,Warangal,Telangana,KaiOS,v2.9,Google Pay
U104444,Kabir Krishnamurthy,Female,47,kabirkrishnamurthy80@gmail.com,6371222257,Vijayawada,Andhra Pradesh,Windows,v3.8,Google Pay
U104445,Seher Dua,Male,24,seherdua99@gmail.com,6541299787,Nagpur,Maharashtra,Windows,v3.5,Google Pay
U104446,Jayan Dugar,Male,54,jayandugar74@gmail.com,7654124925,Pune,Maharashtra,,v5.5,PhonePe
U104447,Ivan Chander,Male,29,ivanchander3361@gmail.com,8396714458,Bengaluru,Karnataka,Windows,v2.2,super.money
U104448,Amani Bobal,Male,18,amanibobal7536@gmail.com,9288376802,Amritsar,Punjab,KaiOS,v5.4,Google Pay
U104449,Nitya Khalsa,Female,24,nityakhalsa326@gmail.com,9034070401,Jodhpur,Rajasthan,KaiOS,v2.5,Google Pay
U104450,Shamik Anne,Female,25,shamikanne068@gmail.com,7467034077,Gwalior,Madhya Pradesh,KaiOS,v2.5,super.money
U104451,Kavita,Female,31,kavitaU104451@gmail.com,7063938480,Mysuru,Karnataka,Android,v1.6,Google Pay
U104452,Jayan Sane,Male,19,jayansane394@gmail.com,6412228867,Nagpur,Maharashtra,Windows,v1.8,super.money
U104453,Kimaya Goda,Female,41,kimayagoda8194@gmail.com,7148485284,Mangaluru,Karnataka,Windows,v3.7,PhonePe
U104454,Keya Acharya,Male,28,keyaacharya5075@gmail.com,6242514948,Surat,Gujarat,KaiOS,v3.9,Google Pay
U104455,Nishith Keer,Male,38,nishithkeer8786@gmail.com,6140296306,Lucknow,Uttar Pradesh,Android,v1.7,Google Pay
U104456,Azad Tank,Male,34,azadtank4783@gmail.com,9466052121,Kota,Rajasthan,Android,v1.0,Google Pay
U104457,Jiya Sangha,Male,57,jiyasangha093@gmail.com,8476852501,Madurai,Tamil Nadu,iOS,v3.0,Google Pay
U104458,Manikya Lala,Female,22,manikyalala9327@gmail.com,7328885280,Karimnagar,Telangana,Android,v5.0,PhonePe
U104459,Tanya Borah,Female,34,tanyaborah5809@gmail.com,7154928170,Jaipur,Rajasthan,iOS,v3.4,PhonePe
U104460,Divyansh Doshi,Female,60,divyanshdoshi616@gmail.com,9879175490,Chennai,Tamil Nadu,Android,v5.1,PhonePe
U104461,Alisha Korpal,Female,55,alishakorpal06@gmail.com,8267439102,Chennai,Tamil Nadu,KaiOS,v3.7,PhonePe
U104462,Inaaya  Dave,Male,51,inaayadave9920@gmail.com,6927948795,Warangal,Telangana,Windows,v4.4,PhonePe
U104463,Ojas Gopal,Male,36,ojasgopal50@gmail.com,7464487968,Siliguri,West Bengal,iOS,v3.7,PhonePe
U104464,Abram Thaker,Male,32,abramthaker35@gmail.com,7506717998,Siliguri,West Bengal,Windows,v2.5,Google Pay
U104465,Romil Savant,Female,43,romilsavant7038@gmail.com,8446130995,Gwalior,Madhya Pradesh,Android,v2.5,Navi
U104466,Ela Soman,Female,26,elasoman10@gmail.com,7971005372,Gwalior,Madhya Pradesh,iOS,v2.4,Google Pay
U104467,Faiyaz Deshmukh,Male,25,faiyazdeshmukh25@gmail.com,7319184737,Bhopal,Madhya Pradesh,Windows,v4.8,Google Pay
U104468,Hunar Jha,Male,44,hunarjha1134@gmail.com,9130792401,Jodhpur,Rajasthan,Windows,v3.1,Navi
U104469,Nirvi Bobal,Female,20,nirvibobal502@gmail.com,9138049095,Madurai,Tamil Nadu,Android,v4.1,Google Pay
U104470,Charvi Aurora,Male,45,charviaurora226@gmail.com,7327987966,Durgapur,West Bengal,KaiOS,v3.9,PhonePe
U104471,Kashvi Shanker,Female,37,kashvishanker00@gmail.com,7965072818,Karimnagar,Telangana,Windows,v3.9,Google Pay
U104472,Taran Chauhan,Male,22,taranchauhan41@gmail.com,6311852446,Pune,Maharashtra,Windows,v4.3,super.money
U104473,Kartik Gulati,Female,24,kartikgulati096@gmail.com,6238288047,Coimbatore,Tamil Nadu,Windows,v3.4,Google Pay
U104474,Sonal,Female,28,sonalU104474@gmail.com,8616597990,Indore,Madhya Pradesh,Android,v5.3,super.money
U104475,Eshani Chahal,Male,23,eshanichahal55@gmail.com,9037085027,Indore,Madhya Pradesh,Android,v1.5,Google Pay
U104476,Parinaaz Ghosh,Male,29,parinaazghosh499@gmail.com,6900751418,Ahmedabad,Gujarat,iOS,v2.7,Google Pay
U104477,Vihaan Raja,Female,26,vihaanraja452@gmail.com,8819494959,Mumbai,Maharashtra,Android,v5.8,PhonePe
U104478,Raghav Dubey,Female,41,raghavdubey195@gmail.com,7201206655,Mangaluru,Karnataka,Windows,v1.3,Google Pay
U104479,Arnav Mann,Male,45,arnavmann2543@gmail.com,7810989383,Vijayawada,Andhra Pradesh,Windows,v2.1,PhonePe
U104480,Manjari Bhat,Female,53,manjaribhat8137@gmail.com,7639711992,Nagpur,Maharashtra,iOS,v5.3,Paytm
U104481,Yashvi Karan,Male,18,yashvikaran92@gmail.com,7798908617,Jaipur,Rajasthan,Windows,v4.1,PhonePe
U104482,Anjali,Female,30,anjaliU104482@gmail.com,8690758483,Kota,Rajasthan,KaiOS,v1.3,PhonePe
U104483,Charvi Sani,Female,55,charvisani57@gmail.com,9775705509,Pune,Maharashtra,Android,v2.8,Google Pay
U104484,Anahita Sangha,Female,37,anahitasangha54@gmail.com,6490674264,Vadodara,Gujarat,KaiOS,v5.2,PhonePe
U104485,Elakshi Dhillon,Female,28,elakshidhillon262@gmail.com,9241930428,Bhilai,Chhattisgarh,KaiOS,v4.0,PhonePe
U104486,Romil Kohli,Female,36,romilkohli87@gmail.com,9388872379,Karimnagar,Telangana,Windows,v5.7,Google Pay
U104487,Chirag Sura,Female,24,chiragsura4722@gmail.com,6733374635,Nagpur,Maharashtra,iOS,v5.8,PhonePe
U104488,Abram Karan,Male,20,abramkaran03@gmail.com,9012844506,Nagpur,Maharashtra,Windows,v2.8,Navi
U104489,Madhav Dhaliwal,Female,18,madhavdhaliwal74@gmail.com,7175906239,Pune,Maharashtra,Android,v1.5,Google Pay
U104490,Baiju Konda,Male,42,baijukonda869@gmail.com,8984971671,Varanasi,Uttar Pradesh,KaiOS,v2.7,PhonePe
U104491,Aarush Kale,Male,38,aarushkale14@gmail.com,7708419253,Pune,Maharashtra,Windows,v5.7,super.money
U104492,Nitara Tiwari,Female,22,nitaratiwari3824@gmail.com,9527458566,Vijayawada,Andhra Pradesh,Android,v2.0,PhonePe
U104493,Badal Dass,Male,28,badaldass9135@gmail.com,8558349664,Kota,Rajasthan,iOS,v3.8,Google Pay
U104494,Stuvan Vyas,Female,26,stuvanvyas35@gmail.com,9727415257,Mysuru,Karnataka,Windows,v4.2,Paytm
U104495,Vedika Varughese,Female,34,vedikavarughese26@gmail.com,7701315948,Thiruvananthapuram,Kerala,iOS,v3.1,PhonePe
U104496,Dhruv Saxena,Male,28,dhruvsaxena3457@gmail.com,7701820963,Mangaluru,Karnataka,iOS,v3.2,PhonePe
U104497,Hridaan Sha,Male,29,hridaansha682@gmail.com,6390068190,Kota,Rajasthan,KaiOS,v1.7,PhonePe
U104498,Adah Master,Male,45,adahmaster373@gmail.com,8344292997,Kochi,Kerala,Android,v3.6,PhonePe
U104499,Riaan Choudhary,Male,44,riaanchoudhary679@gmail.com,9311528854,Karimnagar,Telangana,Windows,v3.3,PhonePe
U104500,Anika Goel,Female,34,anikagoel08@gmail.com,6686880450,Karimnagar,Telangana,Android,v3.3,Google Pay
U104501,Zoya Sane,Female,32,zoyasane161@gmail.com,8212398900,Indore,Madhya Pradesh,KaiOS,v4.8,Google Pay
U104502,Aarna Iyengar,Female,18,aarnaiyengar731@gmail.com,9991464492,Warangal,Telangana,Windows,v1.1,PhonePe
U104503,Pranay Dora,Female,38,pranaydora464@gmail.com,8468320886,Mangaluru,Karnataka,Windows,v5.9,Google Pay
U104504,Jayant Manda,Male,27,jayantmanda3801@gmail.com,7244265307,Vijayawada,Andhra Pradesh,iOS,v1.5,PhonePe
U104505,Parinaaz Vora,Female,40,parinaazvora171@gmail.com,7981314817,Bengaluru,Karnataka,Android,v4.7,Google Pay
U104506,Zaina Mann,Female,41,zainamann0324@gmail.com,6823651753,Kolkata,West Bengal,iOS,v2.4,Google Pay
U104507,Pihu Sodhi,Female,33,pihusodhi002@gmail.com,8635806969,Bhubaneswar,Odisha,Android,v3.6,Google Pay
U104508,Ojas Bir,Female,24,ojasbir62@gmail.com,9483179033,Bengaluru,Karnataka,Windows,v4.1,PhonePe
U104509,Ishita Chaudhry,Female,18,ishitachaudhry920@gmail.com,9996002416,Shimla,Himachal Pradesh,KaiOS,v4.7,Google Pay
U104510,Ryan Basak,Female,33,ryanbasak18@gmail.com,7455560080,Kota,Rajasthan,KaiOS,v4.2,PhonePe
U104511,Jiya Ratti,Male,39,jiyaratti70@gmail.com,7380186655,Karimnagar,Telangana,iOS,v5.6,Navi
U104512,Inaaya  Chand,Female,31,inaayachand53@gmail.com,8368726352,Nagpur,Maharashtra,Android,v5.1,Google Pay
U104513,Vardaniya Vora,Female,34,vardaniyavora633@gmail.com,7908073612,Nagpur,Maharashtra,iOS,v3.3,Google Pay
U104514,Aarti,Female,42,aartiU104514@gmail.com,9808575188,Warangal,Telangana,Android,v2.6,Google Pay
U104515,Rania Dugar,Female,39,raniadugar5620@gmail.com,9884132321,Hyderabad,Telangana,KaiOS,v2.9,PhonePe
U104516,Anahita Goel,Male,24,anahitagoel0103@gmail.com,8888652078,Jaipur,Rajasthan,Windows,v5.9,PhonePe
U104517,Anahita Kade,Male,24,anahitakade393@gmail.com,7721895790,Bhilai,Chhattisgarh,Android,v3.6,Navi
U104518,Anahi Atwal,Female,57,anahiatwal10@gmail.com,9240387959,Mysuru,Karnataka,KaiOS,v4.4,PhonePe
U104519,Tiya Kade,Male,23,tiyakade41@gmail.com,9723335409,Hyderabad,Telangana,Windows,v3.0,PhonePe
U104520,Tanya Boase,Male,42,tanyaboase2049@gmail.com,8513390959,Hyderabad,Telangana,Windows,v5.9,Navi
U104521,Vedika Dara,Female,27,vedikadara50@gmail.com,8332600339,Karimnagar,Telangana,iOS,v5.9,super.money
U104522,Gokul Rao,Male,51,gokulrao243@gmail.com,9077174929,Coimbatore,Tamil Nadu,KaiOS,v1.0,PhonePe
U104523,Baiju Shroff,Female,38,baijushroff73@gmail.com,7189471721,Mumbai,Maharashtra,iOS,v1.0,super.money
U104524,Gokul Jaggi,Female,23,gokuljaggi4007@gmail.com,9500633691,Jamshedpur,Jharkhand,Android,v5.9,Google Pay
U104525,Anahi Swamy,Male,38,anahiswamy699@gmail.com,6324508257,Guwahati,Assam,Android,v5.5,PhonePe
U104526,Baiju Basak,Male,27,baijubasak8798@gmail.com,7231518431,Pune,Maharashtra,Windows,v4.3,PhonePe
U104527,Purab Thakkar,Female,41,purabthakkar5104@gmail.com,7214648537,Vadodara,Gujarat,KaiOS,v5.0,PhonePe
U104528,Shamik Rajan,Male,22,shamikrajan58@gmail.com,8038111214,Madurai,Tamil Nadu,KaiOS,v5.3,Google Pay
U104529,Riaan Mandal,Female,54,riaanmandal4364@gmail.com,6106651224,Amritsar,Punjab,iOS,v3.2,PhonePe
U104530,Prisha Gandhi,Male,30,prishagandhi9559@gmail.com,9385549894,Lucknow,Uttar Pradesh,iOS,v1.1,Google Pay
U104531,Anjali,Female,34,anjaliU104531@gmail.com,6118732849,Bhagalpur,Bihar,KaiOS,v5.9,Navi
U104532,Rati Chaudry,Male,22,ratichaudry5263@gmail.com,9411284020,Jaipur,Rajasthan,Windows,v4.8,CRED
U104533,Jhanvi Shanker,Female,29,jhanvishanker0791@gmail.com,8462713174,Karimnagar,Telangana,Windows,v3.4,Google Pay
U104534,Himmat Choudhury,Male,32,himmatchoudhury357@gmail.com,8821102964,Mangaluru,Karnataka,Windows,v2.4,Paytm
U104535,Romil Ratti,Female,31,romilratti3599@gmail.com,9786275098,Jaipur,Rajasthan,iOS,v4.4,PhonePe
U104536,Saira Aggarwal,Female,22,sairaaggarwal21@gmail.com,6535263424,Hyderabad,Telangana,Windows,v5.8,PhonePe
U104537,Misha Sankaran,Female,25,mishasankaran501@gmail.com,8064141294,Bengaluru,Karnataka,KaiOS,v3.9,Google Pay
U104538,Farhan Bandi,Female,18,farhanbandi8446@gmail.com,7617716031,Visakhapatnam,Andhra Pradesh,Windows,v5.7,PhonePe
U104539,Anjali,Female,18,anjaliU104539@gmail.com,7922198617,Karimnagar,Telangana,Android,v5.5,PhonePe
U104540,Elakshi Bava,Male,32,elakshibava27@gmail.com,6058252529,Jodhpur,Rajasthan,iOS,v4.2,Google Pay
U104541,Lagan Ben,Female,31,laganben69@gmail.com,8724457556,Hyderabad,Telangana,Android,v5.5,PhonePe
U104542,Anay Thaman,Female,21,anaythaman966@gmail.com,6148781998,Surat,Gujarat,iOS,v4.5,PhonePe
U104543,Vihaan Bala,Male,32,vihaanbala64@gmail.com,6150692147,Lucknow,Uttar Pradesh,KaiOS,v5.5,PhonePe
U104544,Rohan Jain,Male,24,rohanjain5350@gmail.com,6654384794,Guwahati,Assam,KaiOS,v5.2,Google Pay
U104545,Kabir Tank,Female,34,kabirtank95@gmail.com,7711604667,Chennai,Tamil Nadu,Android,v5.1,Paytm
U104546,Inaaya  De,Male,30,inaayade0569@gmail.com,6519087622,Lucknow,Uttar Pradesh,iOS,v5.0,Google Pay
U104547,Nirvi Randhawa,Male,29,nirvirandhawa534@gmail.com,8749014094,Bhubaneswar,Odisha,Windows,v2.2,Google Pay
U104548,Adah Bora,Male,27,adahbora958@gmail.com,6161559824,Chennai,Tamil Nadu,iOS,v1.7,Google Pay
U104549,Kabir Bobal,Female,30,kabirbobal677@gmail.com,9100864639,Mangaluru,Karnataka,Windows,v5.7,Google Pay
U104550,Jayan Kumer,Male,62,jayankumer006@gmail.com,8105120822,Mysuru,Karnataka,KaiOS,v5.9,PhonePe
U104551,Anika Khatri,Male,25,anikakhatri383@gmail.com,9888421505,Surat,Gujarat,Android,v1.2,PhonePe
U104552,Riaan Sama,Female,18,riaansama326@gmail.com,9096729218,Lucknow,Uttar Pradesh,Windows,v3.8,Google Pay
U104553,Khushi Koshy,Female,25,khushikoshy13@gmail.com,6841562400,Pune,Maharashtra,KaiOS,v5.3,Google Pay
U104554,Nitya Devan,Female,22,nityadevan254@gmail.com,9613117873,Kolkata,West Bengal,Android,v5.7,PhonePe
U104555,Veer Sarkar,Male,20,veersarkar047@gmail.com,7827381608,Karimnagar,Telangana,Windows,v1.7,Google Pay
U104556,Anahi Joshi,Female,21,anahijoshi71@gmail.com,7088867224,Lucknow,Uttar Pradesh,iOS,v1.5,Navi
U104557,Hunar Atwal,Male,34,hunaratwal9713@gmail.com,8174192122,Kanpur,Uttar Pradesh,Windows,v5.8,Paytm
U104558,Amira Bhasin,Female,23,amirabhasin27@gmail.com,6876655968,Karimnagar,Telangana,Android,v3.4,Google Pay
